journal_name,issn_print,issn_online,first_seen,last_seen,esac_id
Australasian Philosophical Review,NA,2474-0519,2025-07-31,NA,tf2023czelib
Australian and New Zealand Journal of Art,NA,2203-1871,2025-07-31,NA,tf2023czelib
Australian Feminist Law Journal,NA,2204-0064,2025-07-31,NA,tf2023czelib
Australian Feminist Studies,NA,1465-3303,2025-07-31,NA,tf2023czelib
Australian Forestry,NA,2325-6087,2025-07-31,NA,tf2023czelib
Australian Geographer,NA,1465-3311,2025-07-31,NA,tf2023czelib
Australian Historical Studies,NA,1940-5049,2025-07-31,NA,tf2023czelib
Australian Journal of Civil Engineering,NA,2204-2245,2025-07-31,NA,tf2023czelib
Australian Journal of Earth Sciences,NA,1440-0952,2025-07-31,NA,tf2023czelib
Australian Journal of Electrical and Electronics Engineering,NA,2205-362X,2025-07-31,NA,tf2023czelib
Australian Journal of Forensic Sciences,NA,1834-562X,2025-07-31,NA,tf2023czelib
Australian Journal of Human Rights,NA,2573-573X,2025-07-31,NA,tf2023czelib
Australian Journal of International Affairs,NA,1465-332X,2025-07-31,NA,tf2023czelib
Australian Journal of Learning Difficulties,NA,1940-4166,2025-07-31,NA,tf2023czelib
Australian Journal of Linguistics,NA,1469-2996,2025-07-31,NA,tf2023czelib
Australian Journal of Maritime & Ocean Affairs,NA,2333-6498,2025-07-31,NA,tf2023czelib
Australian Journal of Mechanical Engineering,NA,2204-2253,2025-07-31,NA,tf2023czelib
Australian Journal of Multi-Disciplinary Engineering,NA,2204-2180,2025-07-31,NA,tf2023czelib
Australian Journal of Political Science,NA,1363-030X,2025-07-31,NA,tf2023czelib
Australian Journal of Structural Engineering,NA,2204-2261,2025-07-31,NA,tf2023czelib
Australian Planner,NA,2150-6841,2025-07-31,NA,tf2023czelib
Australian Psychologist,NA,1742-9544,2025-07-31,NA,tf2023czelib
Australian Social Work,NA,1447-0748,2025-07-31,NA,tf2023czelib
Autophagy,NA,1554-8635,2025-07-31,NA,tf2023czelib
Avian Pathology,NA,1465-3338,2025-07-31,NA,tf2023czelib
Baptist Quarterly,NA,2056-7731,2025-07-31,NA,tf2023czelib
Basic and Applied Social Psychology,NA,1532-4834,2025-07-31,NA,tf2023czelib
Baylor University Medical Center Proceedings,NA,1525-3252,2025-07-31,NA,tf2023czelib
Bee World,NA,2376-7618,2025-07-31,NA,tf2023czelib
Behavioral Medicine,NA,1940-4026,2025-07-31,NA,tf2023czelib
Behavioral Sciences of Terrorism and Political Aggression,NA,1943-4480,2025-07-31,NA,tf2023czelib
Behavioral Sleep Medicine,NA,1540-2010,2025-07-31,NA,tf2023czelib
Behaviour & Information Technology,NA,1362-3001,2025-07-31,NA,tf2023czelib
Bilingual Research Journal,NA,1523-5890,2025-07-31,NA,tf2023czelib
Bioacoustics,NA,2165-0586,2025-07-31,NA,tf2023czelib
Biocatalysis and Biotransformation,NA,1029-2446,2025-07-31,NA,tf2023czelib
Biocontrol Science and Technology,NA,1360-0478,2025-07-31,NA,tf2023czelib
Biodemography and Social Biology,NA,1948-5573,2025-07-31,NA,tf2023czelib
Biodiversity,NA,2160-0651,2025-07-31,NA,tf2023czelib
Biofouling,NA,1029-2454,2025-07-31,NA,tf2023czelib
Biofuels,NA,1759-7277,2025-07-31,NA,tf2023czelib
Biological Agriculture & Horticulture,NA,2165-0616,2025-07-31,NA,tf2023czelib
Biological Rhythm Research,NA,1744-4179,2025-07-31,NA,tf2023czelib
Biomarkers,NA,1366-5804,2025-07-31,NA,tf2023czelib
Bioremediation Journal,NA,1547-6529,2025-07-31,NA,tf2023czelib
Biostatistics & Epidemiology,NA,2470-9379,2025-07-31,NA,tf2023czelib
Biotechnic & Histochemistry,NA,1473-7760,2025-07-31,NA,tf2023czelib
Biotechnology and Genetic Engineering Reviews,NA,2046-5556,2025-07-31,NA,tf2023czelib
Bird Study,NA,1944-6705,2025-07-31,NA,tf2023czelib
Black Theology,NA,1743-1670,2025-07-31,NA,tf2023czelib
"Body, Movement and Dance in Psychotherapy",NA,1743-2987,2025-07-31,NA,tf2023czelib
Botany Letters,NA,2381-8115,2025-07-31,NA,tf2023czelib
Brain Injury,NA,1362-301X,2025-07-31,NA,tf2023czelib
British Journal for the History of Mathematics,NA,2637-5494,2025-07-31,NA,tf2023czelib
British Journal for the History of Philosophy,NA,1469-3526,2025-07-31,NA,tf2023czelib
British Journal of Educational Studies,NA,1467-8527,2025-07-31,NA,tf2023czelib
British Journal of Guidance & Counselling,NA,1469-3534,2025-07-31,NA,tf2023czelib
British Journal of Middle Eastern Studies,NA,1469-3542,2025-07-31,NA,tf2023czelib
British Journal of Neurosurgery,NA,1360-046X,2025-07-31,NA,tf2023czelib
British Journal of Religious Education,NA,1740-7931,2025-07-31,NA,tf2023czelib
British Journal of Sociology of Education,NA,1465-3346,2025-07-31,NA,tf2023czelib
British Poultry Science,NA,1466-1799,2025-07-31,NA,tf2023czelib
Bronte Studies,NA,1745-8226,2025-07-31,NA,tf2023czelib
Building Research & Information,NA,1466-4321,2025-07-31,NA,tf2023czelib
Bulletin of Indonesian Economic Studies,NA,1472-7234,2025-07-31,NA,tf2023czelib
Bulletin of Spanish Studies,NA,1478-3428,2025-07-31,NA,tf2023czelib
Bulletin of Spanish Visual Studies,NA,2474-1612,2025-07-31,NA,tf2023czelib
Bulletin of the Atomic Scientists,NA,1938-3282,2025-07-31,NA,tf2023czelib
Business History,NA,1743-7938,2025-07-31,NA,tf2023czelib
California Archaeology,NA,1947-4628,2025-07-31,NA,tf2023czelib
Cambridge Journal of Education,NA,1469-3577,2025-07-31,NA,tf2023czelib
Cambridge Review of International Affairs,NA,1474-449X,2025-07-31,NA,tf2023czelib
Canadian Foreign Policy Journal,NA,2157-0817,2025-07-31,NA,tf2023czelib
Canadian Journal of African Studies / Revue canadienne des etudes africaines,NA,1923-3051,2025-07-31,NA,tf2023czelib
Canadian Journal of Art Therapy,NA,2690-7267,2025-07-31,NA,tf2023czelib
Canadian Journal of Development Studies / Revue canadienne d'etudes du developpement,NA,2158-9100,2025-07-31,NA,tf2023czelib
Canadian Journal of Plant Pathology,NA,1715-2992,2025-07-31,NA,tf2023czelib
"Canadian Journal of Respiratory, Critical Care, and Sleep Medicine",NA,2474-5340,2025-07-31,NA,tf2023czelib
Canadian Metallurgical Quarterly,NA,1879-1395,2025-07-31,NA,tf2023czelib
Canadian Slavonic Papers,NA,2375-2475,2025-07-31,NA,tf2023czelib
Canadian Society of Forensic Science Journal,NA,2332-1660,2025-07-31,NA,tf2023czelib
Cancer Investigation,NA,1532-4192,2025-07-31,NA,tf2023czelib
Capitalism Nature Socialism,NA,1548-3290,2025-07-31,NA,tf2023czelib
Caribbean Quarterly,NA,2470-6302,2025-07-31,NA,tf2023czelib
Cataloging & Classification Quarterly,NA,1544-4554,2025-07-31,NA,tf2023czelib
Celebrity Studies,NA,1939-2400,2025-07-31,NA,tf2023czelib
Cell Cycle,NA,1551-4005,2025-07-31,NA,tf2023czelib
Central Asian Survey,NA,1465-3354,2025-07-31,NA,tf2023czelib
Central Europe,NA,1745-8218,2025-07-31,NA,tf2023czelib
Challenge,NA,1558-1489,2025-07-31,NA,tf2023czelib
CHANCE,NA,1867-2280,2025-07-31,NA,tf2023czelib
Changing English,NA,1469-3585,2025-07-31,NA,tf2023czelib
Chemical Engineering Communications,NA,1563-5201,2025-07-31,NA,tf2023czelib
Chemistry and Ecology,NA,1029-0370,2025-07-31,NA,tf2023czelib
Child & Family Behavior Therapy,NA,1545-228X,2025-07-31,NA,tf2023czelib
Child & Youth Services,NA,1545-2298,2025-07-31,NA,tf2023czelib
Child Care in Practice,NA,1476-489X,2025-07-31,NA,tf2023czelib
Child Neuropsychology,NA,1744-4136,2025-07-31,NA,tf2023czelib
Childhood Education,NA,2162-0725,2025-07-31,NA,tf2023czelib
Childhood in the Past,NA,2040-8528,2025-07-31,NA,tf2023czelib
Children's Geographies,NA,1473-3277,2025-07-31,NA,tf2023czelib
Children's Health Care,NA,1532-6888,2025-07-31,NA,tf2023czelib
China Economic Journal,NA,1753-8971,2025-07-31,NA,tf2023czelib
China Journal of Social Work,NA,1752-5101,2025-07-31,NA,tf2023czelib
Chinese Journal of Communication,NA,1754-4769,2025-07-31,NA,tf2023czelib
Christian Higher Education,NA,1539-4107,2025-07-31,NA,tf2023czelib
Chronobiology International,NA,1525-6073,2025-07-31,NA,tf2023czelib
CIM Journal,NA,2689-8403,2025-07-31,NA,tf2023czelib
Cities & Health,NA,2374-8842,2025-07-31,NA,tf2023czelib
Citizenship Studies,NA,1469-3593,2025-07-31,NA,tf2023czelib
City,NA,1470-3629,2025-07-31,NA,tf2023czelib
Civil Engineering and Environmental Systems,NA,1029-0249,2025-07-31,NA,tf2023czelib
Civil Wars,NA,1743-968X,2025-07-31,NA,tf2023czelib
Classroom Discourse,NA,1946-3022,2025-07-31,NA,tf2023czelib
Climacteric,NA,1473-0804,2025-07-31,NA,tf2023czelib
Climate and Development,NA,1756-5537,2025-07-31,NA,tf2023czelib
Climate Policy,NA,1752-7457,2025-07-31,NA,tf2023czelib
Clinical and Experimental Optometry,NA,1444-0938,2025-07-31,NA,tf2023czelib
Clinical and Investigative Orthodontics,NA,2770-579X,2025-07-31,NA,tf2023czelib
Clinical Gerontologist,NA,1545-2301,2025-07-31,NA,tf2023czelib
Clinical Linguistics & Phonetics,NA,1464-5076,2025-07-31,NA,tf2023czelib
Clinical Psychologist,NA,1742-9552,2025-07-31,NA,tf2023czelib
Clinical Toxicology,NA,1556-9519,2025-07-31,NA,tf2023czelib
"Coaching: An International Journal of Theory, Research and Practice",NA,1752-1890,2025-07-31,NA,tf2023czelib
Coastal Engineering Journal,NA,1793-6292,2025-07-31,NA,tf2023czelib
Coastal Management,NA,1521-0421,2025-07-31,NA,tf2023czelib
Cochlear Implants International,NA,1754-7628,2025-07-31,NA,tf2023czelib
Cognition and Emotion,NA,1464-0600,2025-07-31,NA,tf2023czelib
Cognition and Instruction,NA,1532-690X,2025-07-31,NA,tf2023czelib
Cognitive Behaviour Therapy,NA,1651-2316,2025-07-31,NA,tf2023czelib
Cognitive Neuropsychiatry,NA,1464-0619,2025-07-31,NA,tf2023czelib
Cognitive Neuropsychology,NA,1464-0627,2025-07-31,NA,tf2023czelib
Cognitive Neuroscience,NA,1758-8936,2025-07-31,NA,tf2023czelib
Cold War History,NA,1743-7962,2025-07-31,NA,tf2023czelib
Collection Management,NA,1545-2549,2025-07-31,NA,tf2023czelib
College & Undergraduate Libraries,NA,1545-2530,2025-07-31,NA,tf2023czelib
College Teaching,NA,1930-8299,2025-07-31,NA,tf2023czelib
Colonial Latin American Review,NA,1466-1802,2025-07-31,NA,tf2023czelib
Combustion Science and Technology,NA,1563-521X,2025-07-31,NA,tf2023czelib
Combustion Theory and Modelling,NA,1741-3559,2025-07-31,NA,tf2023czelib
Comedy Studies,NA,2040-6118,2025-07-31,NA,tf2023czelib
Comments on Inorganic Chemistry,NA,1548-9574,2025-07-31,NA,tf2023czelib
Commonwealth & Comparative Politics,NA,1743-9094,2025-07-31,NA,tf2023czelib
Communication and Democracy,NA,2767-1135,2025-07-31,NA,tf2023czelib
Communication Booknotes Quarterly,NA,1532-6896,2025-07-31,NA,tf2023czelib
Communication Education,NA,1479-5795,2025-07-31,NA,tf2023czelib
Communication Law and Policy,NA,1532-6926,2025-07-31,NA,tf2023czelib
Communication Methods and Measures,NA,1931-2466,2025-07-31,NA,tf2023czelib
Communication Monographs,NA,1479-5787,2025-07-31,NA,tf2023czelib
Communication Quarterly,NA,1746-4102,2025-07-31,NA,tf2023czelib
Communication Reports,NA,1745-1043,2025-07-31,NA,tf2023czelib
Communication Research and Practice,NA,2206-3374,2025-07-31,NA,tf2023czelib
Communication Studies,NA,1745-1035,2025-07-31,NA,tf2023czelib
Communication Teacher,NA,1740-4630,2025-07-31,NA,tf2023czelib
Communications in Algebra,NA,1532-4125,2025-07-31,NA,tf2023czelib
Communications in Partial Differential Equations,NA,1532-4133,2025-07-31,NA,tf2023czelib
Communications in Soil Science and Plant Analysis,NA,1532-2416,2025-07-31,NA,tf2023czelib
Communications in Statistics - Simulation and Computation,NA,1532-4141,2025-07-31,NA,tf2023czelib
Communications in Statistics - Theory and Methods,NA,1532-415X,2025-07-31,NA,tf2023czelib
"Communications in Statistics: Case Studies, Data Analysis and Applications",NA,2373-7484,2025-07-31,NA,tf2023czelib
Community College Journal of Research and Practice,NA,1521-0413,2025-07-31,NA,tf2023czelib
Community Development,NA,1944-7485,2025-07-31,NA,tf2023czelib
"Community, Work & Family",NA,1469-3615,2025-07-31,NA,tf2023czelib
Comparative American Studies An International Journal,NA,1741-2676,2025-07-31,NA,tf2023czelib
Comparative and Continental Philosophy,NA,1757-0646,2025-07-31,NA,tf2023czelib
Comparative Education,NA,1360-0486,2025-07-31,NA,tf2023czelib
Comparative Legal History,NA,2049-6788,2025-07-31,NA,tf2023czelib
Comparative Strategy,NA,1521-0448,2025-07-31,NA,tf2023czelib
Compare: A Journal of Comparative and International Education,NA,1469-3623,2025-07-31,NA,tf2023czelib
Complex Variables and Elliptic Equations,NA,1747-6941,2025-07-31,NA,tf2023czelib
Composite Interfaces,NA,1568-5543,2025-07-31,NA,tf2023czelib
Compost Science & Utilization,NA,2326-2397,2025-07-31,NA,tf2023czelib
Comprehensive Child and Adolescent Nursing,NA,2469-4207,2025-07-31,NA,tf2023czelib
Comprehensive Results in Social Psychology,NA,2374-3611,2025-07-31,NA,tf2023czelib
Computer Assisted Language Learning,NA,1744-3210,2025-07-31,NA,tf2023czelib
Computer Methods in Biomechanics and Biomedical Engineering: Imaging & Visualization,NA,2168-1171,2025-07-31,NA,tf2023czelib
Computer Science Education,NA,1744-5175,2025-07-31,NA,tf2023czelib
Computers in the Schools,NA,1528-7033,2025-07-31,NA,tf2023czelib
"Conflict, Security & Development",NA,1478-1174,2025-07-31,NA,tf2023czelib
Congress & the Presidency,NA,1944-1053,2025-07-31,NA,tf2023czelib
Connective Tissue Research,NA,1607-8438,2025-07-31,NA,tf2023czelib
Consumption Markets & Culture,NA,1477-223X,2025-07-31,NA,tf2023czelib
Contemporary British History,NA,1743-7997,2025-07-31,NA,tf2023czelib
Contemporary Buddhism,NA,1476-7953,2025-07-31,NA,tf2023czelib
Contemporary French and Francophone Studies,NA,1740-9306,2025-07-31,NA,tf2023czelib
Contemporary Italian Politics,NA,2324-8831,2025-07-31,NA,tf2023czelib
Contemporary Japan,NA,1869-2737,2025-07-31,NA,tf2023czelib
Contemporary Justice Review,NA,1477-2248,2025-07-31,NA,tf2023czelib
Contemporary Levant,NA,2058-184X,2025-07-31,NA,tf2023czelib
Contemporary Music Review,NA,1477-2256,2025-07-31,NA,tf2023czelib
Contemporary Nurse,NA,1839-3535,2025-07-31,NA,tf2023czelib
Contemporary Politics,NA,1469-3631,2025-07-31,NA,tf2023czelib
Contemporary Psychoanalysis,NA,2330-9091,2025-07-31,NA,tf2023czelib
Contemporary Security Policy,NA,1743-8764,2025-07-31,NA,tf2023czelib
Contemporary Social Science,NA,2158-205X,2025-07-31,NA,tf2023czelib
Contemporary South Asia,NA,1469-364X,2025-07-31,NA,tf2023czelib
Contemporary Theatre Review,NA,1477-2264,2025-07-31,NA,tf2023czelib
Continuum,NA,1469-3666,2025-07-31,NA,tf2023czelib
Corrections,NA,2377-4665,2025-07-31,NA,tf2023czelib
"Corrosion Engineering, Science and Technology",NA,1743-2782,2025-07-31,NA,tf2023czelib
Counseling Outcome Research and Evaluation,NA,2150-1386,2025-07-31,NA,tf2023czelib
Counselling Psychology Quarterly,NA,1469-3674,2025-07-31,NA,tf2023czelib
CRANIO,NA,2151-0903,2025-07-31,NA,tf2023czelib
Creative Industries Journal,NA,1751-0708,2025-07-31,NA,tf2023czelib
Creativity Research Journal,NA,1532-6934,2025-07-31,NA,tf2023czelib
Criminal Justice Ethics,NA,1937-5948,2025-07-31,NA,tf2023czelib
Critical African Studies,NA,2040-7211,2025-07-31,NA,tf2023czelib
Critical Asian Studies,NA,1472-6033,2025-07-31,NA,tf2023czelib
Critical Discourse Studies,NA,1740-5912,2025-07-31,NA,tf2023czelib
Critical Horizons,NA,1568-5160,2025-07-31,NA,tf2023czelib
Critical Inquiry in Language Studies,NA,1542-7595,2025-07-31,NA,tf2023czelib
Critical Military Studies,NA,2333-7494,2025-07-31,NA,tf2023czelib
Critical Policy Studies,NA,1946-018X,2025-07-31,NA,tf2023czelib
Critical Public Health,NA,1469-3682,2025-07-31,NA,tf2023czelib
Critical Review,NA,1933-8007,2025-07-31,NA,tf2023czelib
Critical Review of International Social and Political Philosophy,NA,1743-8772,2025-07-31,NA,tf2023czelib
Critical Reviews in Analytical Chemistry,NA,1547-6510,2025-07-31,NA,tf2023czelib
Critical Reviews in Biochemistry and Molecular Biology,NA,1549-7798,2025-07-31,NA,tf2023czelib
Critical Reviews in Biotechnology,NA,1549-7801,2025-07-31,NA,tf2023czelib
Critical Reviews in Clinical Laboratory Sciences,NA,1549-781X,2025-07-31,NA,tf2023czelib
Critical Reviews in Environmental Science and Technology,NA,1547-6537,2025-07-31,NA,tf2023czelib
Critical Reviews in Food Science and Nutrition,NA,1549-7852,2025-07-31,NA,tf2023czelib
Critical Reviews in Microbiology,NA,1549-7828,2025-07-31,NA,tf2023czelib
Critical Reviews in Plant Sciences,NA,1549-7836,2025-07-31,NA,tf2023czelib
Critical Reviews in Solid State and Materials Sciences,NA,1547-6561,2025-07-31,NA,tf2023czelib
Critical Reviews in Toxicology,NA,1547-6898,2025-07-31,NA,tf2023czelib
Critical Studies in Education,NA,1750-8495,2025-07-31,NA,tf2023czelib
Critical Studies in Media Communication,NA,1479-5809,2025-07-31,NA,tf2023czelib
Critical Studies on Security,NA,2162-4909,2025-07-31,NA,tf2023czelib
Critical Studies on Terrorism,NA,1753-9161,2025-07-31,NA,tf2023czelib
Critique,NA,1748-8605,2025-07-31,NA,tf2023czelib
Cryptologia,NA,1558-1586,2025-07-31,NA,tf2023czelib
Cultural and Social History,NA,1478-0046,2025-07-31,NA,tf2023czelib
Cultural Studies,NA,1466-4348,2025-07-31,NA,tf2023czelib
Cultural Trends,NA,1469-3690,2025-07-31,NA,tf2023czelib
Culture and Education,NA,1578-4118,2025-07-31,NA,tf2023czelib
Culture and Organization,NA,1477-2760,2025-07-31,NA,tf2023czelib
Culture and Religion,NA,1475-5629,2025-07-31,NA,tf2023czelib
"Culture, Health & Sexuality",NA,1464-5351,2025-07-31,NA,tf2023czelib
"Culture, Theory and Critique",NA,1473-5776,2025-07-31,NA,tf2023czelib
Current,NA,0011-3131,2025-07-31,NA,tf2023czelib
Current Eye Research,NA,1460-2202,2025-07-31,NA,tf2023czelib
Current Issues in Criminal Justice,NA,2206-9542,2025-07-31,NA,tf2023czelib
Current Issues in Language Planning,NA,1747-7506,2025-07-31,NA,tf2023czelib
Current Issues in Tourism,NA,1747-7603,2025-07-31,NA,tf2023czelib
Current Medical Research and Opinion,NA,1473-4877,2025-07-31,NA,tf2023czelib
Current Writing: Text and Reception in Southern Africa,NA,2159-9130,2025-07-31,NA,tf2023czelib
Curriculum Inquiry,NA,1467-873X,2025-07-31,NA,tf2023czelib
Curriculum Studies in Health and Physical Education,NA,2574-299X,2025-07-31,NA,tf2023czelib
Cutaneous and Ocular Toxicology,NA,1556-9535,2025-07-31,NA,tf2023czelib
Cybernetics and Systems,NA,1087-6553,2025-07-31,NA,tf2023czelib
Cyber-Physical Systems,NA,2333-5785,2025-07-31,NA,tf2023czelib
Dance Chronicle,NA,1532-4257,2025-07-31,NA,tf2023czelib
de arte,NA,2471-4100,2025-07-31,NA,tf2023czelib
Deafness & Education International,NA,1557-069X,2025-07-31,NA,tf2023czelib
Death Studies,NA,1091-7683,2025-07-31,NA,tf2023czelib
Defence and Peace Economics,NA,1476-8267,2025-07-31,NA,tf2023czelib
Defence Studies,NA,1743-9698,2025-07-31,NA,tf2023czelib
Defense & Security Analysis,NA,1475-1801,2025-07-31,NA,tf2023czelib
Democracy and Security,NA,1555-5860,2025-07-31,NA,tf2023czelib
Democratization,NA,1743-890X,2025-07-31,NA,tf2023czelib
Design and Culture,NA,1754-7083,2025-07-31,NA,tf2023czelib
Design for Health,NA,2473-5140,2025-07-31,NA,tf2023czelib
Development in Practice,NA,1364-9213,2025-07-31,NA,tf2023czelib
Development Southern Africa,NA,1470-3637,2025-07-31,NA,tf2023czelib
Developmental Neuropsychology,NA,1532-6942,2025-07-31,NA,tf2023czelib
Developmental Neurorehabilitation,NA,1751-8431,2025-07-31,NA,tf2023czelib
Deviant Behavior,NA,1521-0456,2025-07-31,NA,tf2023czelib
"Diaspora, Indigenous, and Minority Education",NA,1559-5706,2025-07-31,NA,tf2023czelib
Diatom Research,NA,2159-8347,2025-07-31,NA,tf2023czelib
Digital Creativity,NA,1744-3806,2025-07-31,NA,tf2023czelib
Digital Journalism,NA,2167-082X,2025-07-31,NA,tf2023czelib
Diplomacy & Statecraft,NA,1557-301X,2025-07-31,NA,tf2023czelib
Disability & Society,NA,1360-0508,2025-07-31,NA,tf2023czelib
Disability and Rehabilitation,NA,1464-5165,2025-07-31,NA,tf2023czelib
Disability and Rehabilitation: Assistive Technology,NA,1748-3115,2025-07-31,NA,tf2023czelib
Discourse Processes,NA,1532-6950,2025-07-31,NA,tf2023czelib
Discourse: Studies in the Cultural Politics of Education,NA,1469-3739,2025-07-31,NA,tf2023czelib
disP - The Planning Review,NA,2166-8604,2025-07-31,NA,tf2023czelib
Distance Education,NA,1475-0198,2025-07-31,NA,tf2023czelib
Distinktion: Journal of Social Theory,NA,2159-9149,2025-07-31,NA,tf2023czelib
Dix-Neuf,NA,1478-7318,2025-07-31,NA,tf2023czelib
Dress,NA,2042-1729,2025-07-31,NA,tf2023czelib
Drug Development and Industrial Pharmacy,NA,1520-5762,2025-07-31,NA,tf2023czelib
"Drugs: Education, Prevention and Policy",NA,1465-3370,2025-07-31,NA,tf2023czelib
Drying Technology,NA,1532-2300,2025-07-31,NA,tf2023czelib
Dynamical Systems,NA,1468-9375,2025-07-31,NA,tf2023czelib
Dynamics of Asymmetric Conflict,NA,1746-7594,2025-07-31,NA,tf2023czelib
Early Child Development and Care,NA,1476-8275,2025-07-31,NA,tf2023czelib
Early Education and Development,NA,1556-6935,2025-07-31,NA,tf2023czelib
Early Modern French Studies,NA,2056-3043,2025-07-31,NA,tf2023czelib
Early Popular Visual Culture,NA,1746-0662,2025-07-31,NA,tf2023czelib
Early Years,NA,1472-4421,2025-07-31,NA,tf2023czelib
"East Asian Science, Technology and Society: An International Journal",NA,1875-2152,2025-07-31,NA,tf2023czelib
East European Jewish Affairs,NA,1743-971X,2025-07-31,NA,tf2023czelib
East European Politics,NA,2159-9173,2025-07-31,NA,tf2023czelib
Eastern African Literary and Cultural Studies,NA,2327-7416,2025-07-31,NA,tf2023czelib
Ecology of Food and Nutrition,NA,1543-5237,2025-07-31,NA,tf2023czelib
Econometric Reviews,NA,1532-4168,2025-07-31,NA,tf2023czelib
Economic and Political Studies,NA,2470-4024,2025-07-31,NA,tf2023czelib
Economic Geography,NA,1944-8287,2025-07-31,NA,tf2023czelib
Economic History of Developing Regions,NA,2078-0397,2025-07-31,NA,tf2023czelib
Economic Systems Research,NA,1469-5758,2025-07-31,NA,tf2023czelib
Economics of Innovation and New Technology,NA,1476-8364,2025-07-31,NA,tf2023czelib
Ecoscience,NA,2376-7626,2025-07-31,NA,tf2023czelib
EDPACS,NA,1936-1009,2025-07-31,NA,tf2023czelib
Education 3-13,NA,1475-7575,2025-07-31,NA,tf2023czelib
Education Economics,NA,1469-5782,2025-07-31,NA,tf2023czelib
Education for Primary Care,NA,1475-990X,2025-07-31,NA,tf2023czelib
Educational Action Research,NA,1747-5074,2025-07-31,NA,tf2023czelib
Educational and Developmental Psychologist,NA,2059-0784,2025-07-31,NA,tf2023czelib
Educational Assessment,NA,1532-6977,2025-07-31,NA,tf2023czelib
Educational Gerontology,NA,1521-0472,2025-07-31,NA,tf2023czelib
Educational Media International,NA,1469-5790,2025-07-31,NA,tf2023czelib
Educational Philosophy and Theory,NA,1469-5812,2025-07-31,NA,tf2023czelib
Educational Psychologist,NA,1532-6985,2025-07-31,NA,tf2023czelib
Educational Psychology,NA,1469-5820,2025-07-31,NA,tf2023czelib
Educational Psychology in Practice,NA,1469-5839,2025-07-31,NA,tf2023czelib
Educational Research,NA,1469-5847,2025-07-31,NA,tf2023czelib
Educational Review,NA,1465-3397,2025-07-31,NA,tf2023czelib
Electromagnetic Biology and Medicine,NA,1536-8386,2025-07-31,NA,tf2023czelib
Electromagnetics,NA,1532-527X,2025-07-31,NA,tf2023czelib
Emerging Markets Finance and Trade,NA,1558-0938,2025-07-31,NA,tf2023czelib
Emotional and Behavioural Difficulties,NA,1741-2692,2025-07-31,NA,tf2023czelib
Emu - Austral Ornithology,NA,1448-5540,2025-07-31,NA,tf2023czelib
Endocrine Research,NA,1532-4206,2025-07-31,NA,tf2023czelib
"Energy Sources, Part A: Recovery, Utilization, and Environmental Effects",NA,1556-7230,2025-07-31,NA,tf2023czelib
"Energy Sources, Part B: Economics, Planning, and Policy",NA,1556-7257,2025-07-31,NA,tf2023czelib
Engineering Management Journal,NA,2377-0643,2025-07-31,NA,tf2023czelib
Engineering Optimization,NA,1029-0273,2025-07-31,NA,tf2023czelib
Engineering Studies,NA,1940-8374,2025-07-31,NA,tf2023czelib
English Academy Review,NA,1753-5360,2025-07-31,NA,tf2023czelib
English in Education,NA,1754-8845,2025-07-31,NA,tf2023czelib
English Studies,NA,1744-4217,2025-07-31,NA,tf2023czelib
English Studies in Africa,NA,1943-8117,2025-07-31,NA,tf2023czelib
Enterprise Information Systems,NA,1751-7583,2025-07-31,NA,tf2023czelib
Environment: Science and Policy for Sustainable Development,NA,1939-9154,2025-07-31,NA,tf2023czelib
Environmental Archaeology,NA,1749-6314,2025-07-31,NA,tf2023czelib
Environmental Claims Journal,NA,1547-657X,2025-07-31,NA,tf2023czelib
Environmental Education Research,NA,1469-5871,2025-07-31,NA,tf2023czelib
Environmental Forensics,NA,1527-5930,2025-07-31,NA,tf2023czelib
Environmental Hazards,NA,1878-0059,2025-07-31,NA,tf2023czelib
Environmental Politics,NA,1743-8934,2025-07-31,NA,tf2023czelib
Environmental Sociology,NA,2325-1042,2025-07-31,NA,tf2023czelib
Environmental Technology,NA,1479-487X,2025-07-31,NA,tf2023czelib
Environmental Technology Reviews,NA,2162-2523,2025-07-31,NA,tf2023czelib
EPE Journal,NA,2376-9319,2025-07-31,NA,tf2023czelib
Equity & Excellence in Education,NA,1547-3457,2025-07-31,NA,tf2023czelib
Ergonomics,NA,1366-5847,2025-07-31,NA,tf2023czelib
Ethics & Behavior,NA,1532-7019,2025-07-31,NA,tf2023czelib
Ethics and Education,NA,1744-9650,2025-07-31,NA,tf2023czelib
Ethics and Social Welfare,NA,1749-6543,2025-07-31,NA,tf2023czelib
"Ethics, Policy & Environment",NA,2155-0093,2025-07-31,NA,tf2023czelib
Ethnic and Racial Studies,NA,1466-4356,2025-07-31,NA,tf2023czelib
Ethnicity & Health,NA,1465-3419,2025-07-31,NA,tf2023czelib
Ethnoarchaeology,NA,1944-2904,2025-07-31,NA,tf2023czelib
Ethnography and Education,NA,1745-7831,2025-07-31,NA,tf2023czelib
Ethnomusicology Forum,NA,1741-1920,2025-07-31,NA,tf2023czelib
Ethnopolitics,NA,1744-9065,2025-07-31,NA,tf2023czelib
Ethnos,NA,1469-588X,2025-07-31,NA,tf2023czelib
Ethology Ecology & Evolution,NA,1828-7131,2025-07-31,NA,tf2023czelib
Eurasian Geography and Economics,NA,1938-2863,2025-07-31,NA,tf2023czelib
European Accounting Review,NA,1468-4497,2025-07-31,NA,tf2023czelib
